Impression ID,User ID,Date,News1,Impression_News1,News2,Impression_News2,News3,Impression_News3
97113,U29364,11/9/2019 ,N37377,1,N57943,0,N35305,0
97157,U60224,11/14/2019,N40109,0,N63060,0,N19661,1
97262,U90870,11/9/2019 ,N43370,0,N41881,1,N24104,0
97333,U72692,11/11/2019,N53585,0,N23414,1,N55689,0
97424,U33768,11/11/2019,N55204,0,N45270,0,N55689,1
97449,U77100,11/11/2019,N23414,1,N38662,0,N55204,0
97554,U82841,11/10/2019,N49279,1,N61022,0,N44651,0
97558,U15609,11/11/2019,N53585,1,N54489,0,N64338,0
97576,U82779,11/10/2019,N41224,0,N36681,0,N49685,1
97584,U31547,11/11/2019,N55204,0,N53585,1,N55689,0
97696,U32844,11/10/2019,N44651,0,N61022,0,N49279,1
97704,U34707,11/13/2019,N56214,0,N25295,0,N4642,1
97742,U82257,11/9/2019 ,N1034,1,N47020,0,N23548,0
97747,U43073,11/13/2019,N31395,0,N39010,0,N287,1
97759,U4430,11/11/2019,N55689,1,N55204,0,N45270,0
97829,U74630,11/10/2019,N49279,1,N61022,0,N44651,0
97909,U46595,11/10/2019,N61022,0,N49279,1,N44651,0
97920,U5967,11/11/2019,N55689,1,N45270,0,N55204,0
98040,U92567,11/10/2019,N61022,0,N44651,0,N49279,1
98099,U86553,11/11/2019,N55204,0,N55689,0,N53585,1
98207,U12956,11/11/2019,N50406,0,N65088,0,N55689,1
98221,U64024,11/11/2019,N53585,1,N55204,0,N55689,0
98235,U52415,11/9/2019 ,N27845,0,N51398,0,N41881,1
98358,U91226,11/11/2019,N55204,0,N53585,1,N55689,0
98425,U42579,11/9/2019 ,N23548,0,N47020,0,N1034,1
98431,U19129,11/10/2019,N49279,1,N61022,0,N44651,0
98446,U21821,11/11/2019,N53585,1,N55204,0,N55689,0
98586,U63906,11/11/2019,N53585,1,N55689,0,N55204,0
98616,U40383,11/10/2019,N49279,1,N36681,0,N44651,0
98666,U43369,11/11/2019,N6693,0,N16804,0,N55689,1
98668,U20777,11/14/2019,N61233,0,N14478,1,N33828,0
98711,U15233,11/11/2019,N42961,0,N55689,1,N27581,0
98734,U30925,11/9/2019 ,N36752,0,N47020,0,N1034,1
98736,U80568,11/13/2019,N35389,0,N56214,1,N21128,0
98751,U14885,11/14/2019,N61233,0,N14478,1,N52424,0
98831,U2967,11/11/2019,N52622,0,N53585,0,N55204,1
98835,U70715,11/9/2019 ,N27845,1,N52000,0,N58051,0
98952,U64131,11/13/2019,N42457,1,N55555,0,N56214,0
99031,U7538,11/9/2019 ,N47020,0,N1034,0,N65185,1
99118,U12532,11/9/2019 ,N1034,1,N47020,0,N36752,0
99137,U50938,11/11/2019,N59981,0,N7809,0,N35729,1
99162,U57344,11/10/2019,N41224,1,N50060,0,N29128,0
99178,U25425,11/11/2019,N57809,0,N54489,1,N42597,0
99210,U32139,11/11/2019,N54489,0,N23414,1,N46029,0
99241,U70453,11/10/2019,N49685,1,N36681,0,N57651,0
99258,U3623,11/9/2019 ,N1034,1,N47020,0,N36752,0
99274,U24700,11/11/2019,N53585,0,N23414,1,N55689,0
99444,U63394,11/12/2019,N49180,0,N41020,1,N7319,0
99513,U3761,11/11/2019,N45270,0,N55204,0,N55689,1
99524,U35699,11/14/2019,N21863,0,N28987,0,N4241,1
99577,U29146,11/11/2019,N55689,1,N23414,0,N53585,0
99595,U93234,11/11/2019,N23414,1,N55689,0,N13930,0
99614,U11422,11/9/2019 ,N23548,0,N1034,1,N47020,0
99727,U83564,11/10/2019,N44651,0,N61022,0,N49279,1
99735,U6982,11/11/2019,N55689,0,N55204,0,N53585,1
99755,U86956,11/11/2019,N26331,0,N53585,1,N61623,0
99786,U47252,11/10/2019,N57651,0,N49685,1,N36681,0
99851,U14476,11/11/2019,N35729,1,N55689,0,N16804,0
99905,U86054,11/11/2019,N54489,0,N20943,1,N55204,0
99942,U20960,11/10/2019,N61022,0,N44651,0,N49279,1
99971,U16027,11/14/2019,N50872,1,N496,0,N40109,0
100052,U51198,11/11/2019,N33619,1,N36789,0,N50675,0
100066,U16982,11/10/2019,N49685,1,N36681,0,N57651,0
100070,U7947,11/14/2019,N14478,1,N34185,0,N61233,0
100084,U22611,11/10/2019,N49279,1,N44651,0,N61022,0
100114,U86959,11/10/2019,N44651,0,N49279,1,N61022,0
100126,U33867,11/13/2019,N21128,0,N8509,0,N35389,1
100170,U55727,11/11/2019,N55689,0,N13930,0,N23414,1
100238,U5518,11/9/2019 ,N47020,0,N36752,0,N1034,1
100362,U31631,11/13/2019,N48663,0,N5930,1,N64968,0
100372,U34869,11/14/2019,N56211,0,N61233,1,N41934,0
100507,U88018,11/12/2019,N33885,0,N42977,1,N12029,0
100565,U37199,11/11/2019,N55204,0,N13930,0,N55689,1
100567,U48560,11/9/2019 ,N54634,0,N41881,1,N349,0
100622,U47156,11/12/2019,N47578,0,N50675,0,N33619,1
100644,U88421,11/12/2019,N33885,1,N20495,0,N7821,0
100789,U91292,11/11/2019,N23414,0,N55689,1,N13930,1
100808,U10603,11/9/2019 ,N41881,1,N51398,0,N47020,0
100835,U68606,11/11/2019,N54489,0,N53585,1,N41222,0
100856,U7964,11/12/2019,N33619,1,N50675,0,N20079,0
100864,U21250,11/11/2019,N54489,0,N23414,1,N46029,0
100954,U13325,11/11/2019,N55689,0,N23414,1,N53585,0
100977,U48154,11/11/2019,N48759,0,N35729,1,N49685,0
101047,U64753,11/11/2019,N46526,0,N8191,0,N54489,1
101110,U86712,11/12/2019,N33885,0,N20495,1,N6890,0
101122,U4145,11/11/2019,N55204,0,N55689,1,N13930,0
101147,U10149,11/11/2019,N55689,0,N35729,0,N52622,1
101153,U33342,11/10/2019,N44651,0,N61022,0,N49279,1
101175,U16790,11/11/2019,N13930,1,N55204,0,N38662,0
101220,U27269,11/13/2019,N51048,0,N42457,1,N3031,0
101250,U45202,11/11/2019,N23414,1,N55689,0,N53585,0
101252,U61776,11/9/2019 ,N47020,1,N1034,0,N48958,0
101255,U66982,11/9/2019 ,N51398,0,N41881,1,N27845,0
101273,U42255,11/11/2019,N46029,0,N42597,1,N54489,0
101326,U56782,11/10/2019,N44651,0,N49279,1,N61022,0
101345,U44886,11/9/2019 ,N51398,0,N41881,1,N47020,0
101369,U63473,11/11/2019,N49685,1,N27581,0,N35729,0
101372,U16818,11/9/2019 ,N1034,0,N47020,0,N36752,1
101382,U20004,11/9/2019 ,N47020,0,N40512,1,N38783,0
101443,U89313,11/11/2019,N55204,0,N45270,0,N55689,1
101463,U67241,11/14/2019,N20270,0,N1952,1,N50872,0
101469,U36310,11/11/2019,N45270,0,N55689,1,N55204,0
101554,U48577,11/14/2019,N52424,0,N61233,1,N61740,0
101608,U90497,11/11/2019,N50675,0,N33619,0,N23429,1
101669,U52851,11/11/2019,N38888,0,N33159,0,N1951,1
101675,U363,11/9/2019 ,N65185,1,N1034,0,N47020,0
101770,U40466,11/11/2019,N54489,1,N53585,0,N41222,0
101831,U49108,11/11/2019,N55689,0,N23414,0,N53585,1
101868,U27517,11/11/2019,N55689,1,N55204,0,N45270,0
101890,U70330,11/13/2019,N39010,1,N47061,0,N287,0
101918,U59151,11/10/2019,N44651,0,N49279,1,N61022,0
101934,U69787,11/10/2019,N36681,0,N49685,1,N57651,0
102093,U56298,11/11/2019,N16920,0,N36789,1,N54489,0
102121,U27234,11/11/2019,N13930,0,N23414,1,N55689,0
102199,U57436,11/11/2019,N55689,0,N13930,0,N53585,1
102204,U29750,11/9/2019 ,N47020,0,N36752,0,N1034,1
102232,U10598,11/11/2019,N23414,1,N45270,0,N55689,0
102261,U73078,11/11/2019,N23414,1,N54489,0,N46029,0
102288,U27162,11/11/2019,N50675,1,N54489,0,N16920,0
102318,U34821,11/13/2019,N45266,0,N47061,1,N34612,0
102410,U44803,11/9/2019 ,N65185,1,N1034,0,N47020,0
102449,U62090,11/11/2019,N46029,0,N23414,1,N54489,0
102522,U72858,11/14/2019,N31679,0,N50872,1,N20676,0
102561,U56090,11/10/2019,N49279,1,N21882,0,N61022,0
102712,U79533,11/12/2019,N40839,0,N6975,0,N63970,1
102761,U81661,11/13/2019,N287,1,N64094,0,N51048,0
102764,U31618,11/11/2019,N23414,1,N55689,0,N13930,0
102817,U72454,11/13/2019,N4642,0,N56214,1,N35389,0
102919,U25005,11/14/2019,N40109,0,N50872,0,N47652,1
102952,U55195,11/10/2019,N49279,1,N61022,0,N44651,0
102996,U92767,11/11/2019,N55204,0,N55689,1,N13930,0
103007,U55325,11/11/2019,N54489,0,N23414,1,N46029,0
103028,U21363,11/9/2019 ,N13580,0,N33259,0,N41881,1
103104,U51936,11/10/2019,N49279,1,N61022,0,N44651,0
103127,U1144,11/10/2019,N36681,0,N49685,1,N57651,0
103251,U59357,11/11/2019,N50675,0,N23429,1,N33619,0
103309,U13127,11/9/2019 ,N1034,1,N36752,0,N47020,0
103356,U91024,11/11/2019,N46029,1,N23414,0,N54489,0
103382,U63856,11/11/2019,N48578,1,N57132,1,N16044,0
103400,U21057,11/11/2019,N55689,0,N23414,1,N53585,0
103461,U76905,11/11/2019,N53585,0,N46029,1,N54489,0
103521,U70329,11/9/2019 ,N60374,0,N59030,1,N50329,0
103536,U31178,11/11/2019,N46029,0,N54489,0,N23414,1
103618,U18931,11/12/2019,N33619,1,N50675,0,N453,0
103737,U85978,11/12/2019,N40839,0,N42634,0,N63970,1
103882,U24298,11/13/2019,N51048,1,N39010,0,N64094,0
103914,U44028,11/14/2019,N38779,1,N23446,0,N35011,0
103931,U30595,11/11/2019,N55204,0,N55689,0,N45270,1
103944,U69376,11/10/2019,N44651,0,N49279,1,N61022,0
103979,U28932,11/10/2019,N21882,0,N61022,1,N64513,0
103989,U33835,11/10/2019,N49685,1,N36681,0,N57651,0
104007,U44526,11/9/2019 ,N47020,0,N1034,1,N23548,0
104045,U6708,11/9/2019 ,N1034,1,N47020,0,N36752,0
104055,U88582,11/11/2019,N53585,1,N55689,0,N13930,0
104081,U61781,11/11/2019,N55204,0,N55689,1,N13930,0
104111,U68013,11/13/2019,N22145,0,N39010,0,N47061,1
104118,U17281,11/11/2019,N55689,0,N43502,0,N53585,1
104126,U52369,11/9/2019 ,N51398,0,N41881,1,N27845,0
104127,U33487,11/11/2019,N55204,0,N13930,0,N55689,1
104131,U58078,11/9/2019 ,N1034,1,N23548,0,N47020,0
104160,U40332,11/11/2019,N42597,0,N54489,1,N46029,0
104182,U52732,11/11/2019,N13930,0,N55689,1,N23414,0
104204,U48286,11/9/2019 ,N51398,0,N47020,0,N23548,1
104239,U15479,11/11/2019,N13930,0,N55689,0,N53585,1
104245,U73846,11/10/2019,N49685,1,N57651,0,N36681,0
104253,U36339,11/11/2019,N8191,1,N46526,0,N54489,1
104343,U25318,11/10/2019,N44651,0,N49279,1,N61022,0
104354,U74135,11/12/2019,N40839,1,N22339,0,N33212,0
104440,U35315,11/10/2019,N44651,0,N61022,0,N49279,1
104454,U42513,11/10/2019,N62093,0,N64542,0,N49685,1
104508,U48323,11/11/2019,N42597,1,N54489,0,N46029,0
104553,U78992,11/10/2019,N64542,0,N49685,1,N28047,0
104588,U89180,11/11/2019,N57090,0,N27581,0,N49685,1
104594,U16219,11/14/2019,N38779,0,N63060,1,N40109,0
104618,U35354,11/10/2019,N49279,1,N61022,0,N44651,0
104668,U66857,11/10/2019,N61022,0,N44651,0,N49279,1
104721,U2344,11/11/2019,N54489,0,N42597,1,N46029,0
104772,U60700,11/9/2019 ,N1034,0,N47020,0,N65185,1
104783,U60106,11/13/2019,N56214,0,N35161,1,N51048,0
104847,U39310,11/11/2019,N21707,0,N52622,0,N55204,1
104944,U61625,11/11/2019,N54489,0,N46029,0,N23414,1
104952,U28557,11/14/2019,N38779,1,N23446,0,N6578,1
104969,U7025,11/11/2019,N55204,0,N13930,0,N53585,1
104989,U38465,11/11/2019,N55689,1,N55204,0,N45270,0
105033,U62118,11/10/2019,N44651,0,N61022,0,N49279,1
105072,U24624,11/13/2019,N42977,1,N47061,0,N36659,0
105087,U1588,11/10/2019,N36681,0,N57651,0,N49685,1
105166,U47593,11/11/2019,N55689,1,N13930,0,N23414,0
105217,U18324,11/11/2019,N49685,0,N35729,0,N48759,1
105268,U47860,11/10/2019,N36681,0,N49279,1,N44651,0
105281,U67002,11/11/2019,N23414,1,N53585,0,N55689,0
105284,U15137,11/10/2019,N49279,1,N61022,0,N44651,0
105292,U29358,11/11/2019,N35729,0,N27581,0,N33632,1
105435,U79060,11/11/2019,N23414,1,N45270,0,N55689,0
105442,U61081,11/10/2019,N61022,0,N49279,1,N44651,0
105556,U68977,11/10/2019,N61022,0,N21882,0,N49279,1
105577,U44175,11/10/2019,N49279,1,N61022,0,N44651,0
105581,U71246,11/11/2019,N42961,0,N55689,1,N35729,0
105597,U2127,11/11/2019,N23414,0,N53585,0,N55689,1
105598,U12735,11/11/2019,N13930,0,N55689,1,N23414,0
105610,U25149,11/14/2019,N40109,1,N6578,0,N50872,0
105627,U69136,11/11/2019,N41222,0,N53585,1,N55689,0
105637,U20209,11/11/2019,N50675,0,N23429,1,N33619,0
105850,U7242,11/9/2019 ,N41881,1,N51398,0,N47020,0
105891,U53104,11/9/2019 ,N47020,0,N23548,0,N1034,1
105995,U17032,11/12/2019,N63970,1,N40839,0,N58363,0
106086,U69171,11/12/2019,N62360,0,N63970,1,N52122,0
106197,U86245,11/11/2019,N23414,1,N13930,0,N55689,0
106202,U6295,11/9/2019 ,N47020,0,N36752,0,N1034,1
106220,U93471,11/12/2019,N33619,1,N14184,0,N50675,0
106229,U1042,11/14/2019,N38779,0,N50872,0,N35815,1
106292,U13805,11/10/2019,N44651,0,N61022,0,N49279,1
106320,U69934,11/13/2019,N39010,1,N51048,0,N64094,0
106396,U32589,11/10/2019,N61022,0,N44651,0,N49279,1
106449,U82214,11/14/2019,N38697,1,N31679,0,N3865,0
106501,U18439,11/14/2019,N50872,0,N40109,1,N23446,0
106505,U89847,11/11/2019,N55689,1,N3697,0,N35729,0
106523,U15210,11/12/2019,N33619,1,N453,0,N20079,0
106538,U85297,11/11/2019,N24180,0,N11301,0,N10688,1
106631,U39728,11/13/2019,N64094,0,N39010,0,N287,1
106671,U72215,11/12/2019,N41020,0,N52122,0,N62360,1
106681,U68270,11/10/2019,N49685,1,N36681,0,N57651,0
106691,U63221,11/12/2019,N20495,0,N7821,1,N33885,0
106741,U14863,11/10/2019,N36681,0,N49685,1,N57651,0
106850,U38261,11/10/2019,N57651,0,N36681,0,N49685,1
106935,U31816,11/11/2019,N54489,0,N23414,1,N46029,0
106950,U51104,11/10/2019,N61022,0,N21882,0,N49279,1
106955,U24591,11/12/2019,N58363,0,N63970,1,N33261,0
106975,U8195,11/12/2019,N33885,0,N12029,0,N42977,1
107036,U42847,11/11/2019,N59981,0,N42961,0,N55689,1
107099,U75692,11/10/2019,N61022,0,N49279,1,N44651,0
107139,U67131,11/9/2019 ,N36752,0,N1034,1,N47020,0
107148,U53225,11/14/2019,N50872,0,N5695,1,N45734,0
107168,U73048,11/12/2019,N7821,0,N33885,1,N20495,0
107206,U6309,11/11/2019,N53585,1,N55204,0,N55689,0
107224,U49515,11/13/2019,N287,1,N39010,0,N27198,0
107266,U15231,11/12/2019,N27560,0,N20678,1,N261,0
107311,U55948,11/11/2019,N55204,0,N55689,0,N53585,1
107314,U34157,11/11/2019,N13930,0,N55689,1,N23414,0
107390,U986,11/11/2019,N55689,0,N23414,1,N13930,0
107431,U27162,11/11/2019,N55204,0,N55689,1,N45270,0
107442,U86115,11/11/2019,N13930,0,N55204,0,N55689,1
107455,U78325,11/12/2019,N33619,0,N20079,1,N50675,0
107665,U61778,11/12/2019,N63970,1,N62360,0,N20069,0
107751,U69416,11/11/2019,N38662,0,N55204,0,N13930,1
107803,U3902,11/11/2019,N57090,0,N35729,1,N47035,0
107835,U71802,11/11/2019,N13930,0,N55204,0,N43502,1
107841,U34817,11/14/2019,N61740,0,N41934,0,N61233,1
107962,U58803,11/10/2019,N44651,0,N49279,1,N61022,0
107982,U24321,11/14/2019,N38779,1,N6578,0,N23446,0
108200,U21734,11/9/2019 ,N47020,0,N1034,0,N65185,1
108313,U1363,11/12/2019,N20495,0,N7821,0,N33885,1
108325,U71082,11/11/2019,N53585,1,N45270,0,N55689,0
108349,U49394,11/11/2019,N42961,0,N35729,1,N13801,0
108368,U74184,11/10/2019,N57651,0,N36681,0,N49685,1
108412,U30351,11/11/2019,N45616,0,N42039,0,N16804,1
108495,U35513,11/10/2019,N44651,0,N61022,0,N49279,1
108496,U62706,11/11/2019,N39731,0,N40431,1,N6379,0
108523,U93841,11/11/2019,N154,0,N56598,0,N55689,1
108591,U67326,11/11/2019,N46526,1,N54489,0,N8191,0
108614,U79757,11/9/2019 ,N23548,1,N51398,0,N47020,0
108626,U33821,11/10/2019,N57651,0,N49685,1,N36681,0
108649,U33244,11/10/2019,N44651,0,N49279,1,N61022,0
108668,U4774,11/10/2019,N49279,1,N61022,0,N21882,0
108693,U60855,11/11/2019,N23414,0,N54489,0,N46029,1
108696,U23822,11/11/2019,N23429,0,N50675,0,N33619,1
108705,U25006,11/12/2019,N7319,0,N33619,1,N50675,0
108775,U85607,11/9/2019 ,N41881,1,N51398,0,N27845,0
108802,U26118,11/11/2019,N55689,0,N23414,1,N53585,0
108823,U20564,11/11/2019,N13930,0,N55689,1,N23414,0
108843,U80484,11/11/2019,N35729,0,N27581,0,N49685,1
108862,U90977,11/12/2019,N20678,1,N261,0,N39047,0
108922,U5939,11/11/2019,N13930,0,N23414,1,N55689,0
109116,U883,11/11/2019,N53585,1,N55204,0,N13930,0
109145,U36054,11/14/2019,N38779,1,N6578,0,N23446,0
109207,U85918,11/10/2019,N26130,0,N63478,0,N49279,1
109257,U39891,11/11/2019,N55204,0,N13930,1,N38662,0
109289,U53830,11/14/2019,N46917,0,N29490,1,N41934,0
109308,U50217,11/11/2019,N27581,0,N49685,0,N33632,1
109329,U21465,11/11/2019,N49157,0,N55689,1,N35729,0
109371,U86220,11/11/2019,N53214,0,N53585,1,N26331,0
109384,U30774,11/10/2019,N42614,0,N47067,0,N49685,1
109390,U3842,11/9/2019 ,N1034,1,N23548,0,N47020,0
109396,U17196,11/9/2019 ,N56396,1,N37377,0,N50329,0
109398,U28348,11/10/2019,N36681,0,N57651,0,N49685,1
109419,U54474,11/10/2019,N31037,1,N49879,0,N50005,0
109553,U86743,11/12/2019,N33619,1,N50675,0,N49180,0
109586,U90373,11/11/2019,N27581,1,N33632,0,N57090,0
109733,U9771,11/10/2019,N49279,1,N61022,0,N44651,0
109835,U57472,11/11/2019,N50675,0,N36789,0,N33619,1
109859,U3569,11/11/2019,N50675,0,N33619,1,N23429,0
109894,U24624,11/14/2019,N45523,0,N1539,0,N6578,1
109984,U36604,11/10/2019,N44651,0,N61022,0,N49279,1
109999,U67407,11/10/2019,N36621,0,N59252,0,N29696,1
110066,U24984,11/13/2019,N56214,0,N50023,1,N4642,0
110080,U23397,11/14/2019,N61233,0,N56211,0,N46917,1
110145,U59247,11/10/2019,N61022,0,N44651,1,N59390,0
110174,U73555,11/10/2019,N61022,0,N49279,1,N44651,0
110222,U85125,11/11/2019,N55689,1,N54489,0,N53585,1
110271,U57697,11/9/2019 ,N47020,0,N51398,0,N41881,1
110281,U64363,11/11/2019,N49685,0,N62729,1,N35729,0
110336,U5519,11/12/2019,N63970,1,N62360,0,N20069,0
110346,U4931,11/11/2019,N35729,1,N59981,0,N7809,0
110477,U32126,11/14/2019,N61233,1,N48487,0,N56211,0
110497,U82681,11/11/2019,N55689,1,N55204,0,N53585,0
110533,U26732,11/10/2019,N28047,0,N62093,1,N64542,0
110551,U43498,11/12/2019,N58363,0,N40839,0,N63970,1
110570,U51698,11/11/2019,N55204,0,N13930,1,N38662,0
110701,U73795,11/12/2019,N29340,0,N18947,0,N6890,1
110722,U89664,11/13/2019,N4642,0,N19592,1,N21128,0
110725,U12249,11/9/2019 ,N51398,0,N41881,1,N27845,0
110789,U72572,11/11/2019,N13930,1,N23414,0,N55689,0
110804,U38571,11/12/2019,N50675,0,N33619,1,N47578,0
110863,U38679,11/11/2019,N55204,0,N13930,0,N23414,1
110887,U21223,11/14/2019,N35815,0,N5695,0,N6578,1
110901,U82186,11/11/2019,N47035,0,N35729,1,N57090,0
110906,U91491,11/10/2019,N36681,0,N49685,1,N41224,0
110969,U83270,11/11/2019,N13930,0,N55689,0,N53585,1
110984,U21309,11/9/2019 ,N36752,0,N1034,1,N47020,0
111083,U22059,11/13/2019,N53848,0,N4642,0,N11551,1
111117,U91312,11/11/2019,N55689,1,N45270,0,N55204,0
111138,U46046,11/11/2019,N13930,0,N55689,1,N23414,0
111146,U31369,11/12/2019,N64851,0,N63970,0,N58363,1
111159,U15231,11/9/2019 ,N47020,0,N41881,1,N51398,0
111177,U26919,11/11/2019,N55204,0,N13930,1,N38662,0
111201,U14390,11/10/2019,N36681,0,N57651,0,N49685,1
111263,U23245,11/11/2019,N55689,1,N23414,0,N53585,0
111276,U74192,11/11/2019,N8191,0,N46526,0,N16920,1
111409,U22931,11/11/2019,N53585,1,N55689,0,N45270,0
111427,U61020,11/11/2019,N55689,0,N53585,0,N23414,1
111442,U70807,11/10/2019,N36681,0,N26952,0,N49685,1
111457,U66392,11/11/2019,N10944,1,N55204,0,N45270,0
111468,U85783,11/14/2019,N6578,0,N23446,0,N38779,1
111629,U51683,11/10/2019,N49685,0,N36681,0,N26952,1
111638,U72928,11/11/2019,N53585,0,N55204,1,N38662,0
111689,U76242,11/9/2019 ,N27845,0,N51398,0,N41881,1
111773,U12808,11/11/2019,N35729,1,N55689,0,N42961,0
111789,U50739,11/14/2019,N40109,0,N47652,1,N50872,0
111904,U48496,11/9/2019 ,N41881,0,N27845,0,N51398,1
112000,U1604,11/10/2019,N21882,0,N61022,0,N49279,1
112007,U43463,11/9/2019 ,N29218,0,N47020,0,N36752,1
112017,U47535,11/11/2019,N55204,0,N55689,1,N53585,0
112061,U28786,11/11/2019,N56598,0,N16804,1,N42039,0
112079,U27744,11/9/2019 ,N23548,0,N47020,0,N1034,1
112258,U52569,11/11/2019,N21707,0,N59981,0,N55689,1
112481,U79164,11/9/2019 ,N36752,0,N1034,1,N47020,0
112508,U17832,11/9/2019 ,N1034,1,N23548,0,N47020,0
112531,U73622,11/11/2019,N43502,0,N13930,1,N55204,0
112553,U82214,11/10/2019,N26179,0,N18613,1,N11830,0
112574,U22807,11/11/2019,N10944,0,N55689,1,N45270,0
112589,U4840,11/11/2019,N54489,0,N46029,0,N23414,1
112659,U12545,11/10/2019,N49279,1,N61022,0,N44651,0
112697,U14792,11/11/2019,N55689,0,N13930,0,N23414,1
112760,U83742,11/13/2019,N56214,1,N21138,0,N4642,0
112826,U42622,11/11/2019,N55689,1,N45270,0,N55204,0
112851,U63285,11/12/2019,N20069,0,N63970,1,N62360,0
112882,U48382,11/11/2019,N23414,1,N53696,0,N2869,0
112893,U78741,11/13/2019,N13907,0,N34876,0,N59673,1
112933,U88154,11/11/2019,N55689,0,N55204,0,N53585,1
113187,U10801,11/11/2019,N13930,1,N55204,0,N38662,0
113217,U62341,11/14/2019,N46917,1,N61233,0,N56211,0
113236,U23049,11/10/2019,N57651,0,N49685,1,N36681,0
113261,U38678,11/14/2019,N5695,0,N50872,1,N46739,0
113282,U48708,11/9/2019 ,N47020,0,N36752,0,N1034,1
113287,U74012,11/11/2019,N55689,1,N3697,0,N35729,0
113402,U74135,11/14/2019,N23446,0,N51570,1,N38779,0
113591,U59007,11/10/2019,N44651,0,N49279,1,N61022,0
113651,U2025,11/9/2019 ,N51398,0,N27845,0,N41881,1
113653,U56031,11/12/2019,N50675,0,N7319,0,N33619,1
113755,U46160,11/11/2019,N45270,0,N55689,1,N55204,0
113857,U92973,11/12/2019,N41020,0,N49180,0,N33619,1
113862,U86067,11/10/2019,N49279,1,N44651,0,N36681,0
113869,U43429,11/10/2019,N36681,0,N49685,1,N57651,0
113871,U89096,11/11/2019,N13930,0,N55204,0,N55689,1
113878,U45583,11/12/2019,N33619,0,N7319,1,N34110,0
113879,U44158,11/10/2019,N49685,1,N36681,0,N57651,0
113884,U14846,11/11/2019,N13930,1,N55204,0,N55689,0
113886,U18080,11/13/2019,N56214,0,N4642,1,N36221,0
113893,U66283,11/10/2019,N44651,0,N49279,1,N36681,0
113899,U460,11/10/2019,N49279,1,N44651,0,N36681,0
114024,U56493,11/13/2019,N1046,0,N26262,0,N287,1
114048,U90241,11/10/2019,N61022,0,N49279,1,N44651,0
114058,U18970,11/11/2019,N45270,0,N55689,1,N55204,0
114060,U26445,11/10/2019,N49685,1,N57651,0,N36681,0
114131,U22788,11/10/2019,N61022,0,N49279,1,N44651,0
114157,U37397,11/9/2019 ,N41881,1,N27845,0,N51398,0
114192,U85268,11/9/2019 ,N41881,1,N47020,0,N51398,0
114209,U33010,11/11/2019,N23414,1,N54489,0,N46029,0
114276,U5752,11/10/2019,N61022,1,N44651,0,N49279,1
114295,U56120,11/12/2019,N63970,1,N7319,0,N24111,0
114320,U33629,11/13/2019,N1940,0,N23184,1,N4642,0
114328,U55357,11/10/2019,N21882,0,N61022,0,N49279,1
114398,U26557,11/14/2019,N38779,1,N6578,0,N23446,0
114528,U6679,11/12/2019,N49180,0,N41020,1,N33619,0
114564,U79775,11/11/2019,N33619,0,N23429,1,N50675,0
114609,U61746,11/12/2019,N34110,0,N64851,0,N58363,1
114639,U3202,11/9/2019 ,N51398,0,N27845,0,N41881,1
114946,U77657,11/10/2019,N57651,0,N36681,0,N49685,1
114978,U78736,11/11/2019,N23414,1,N54489,0,N46029,0
114994,U5545,11/11/2019,N13930,0,N53585,1,N55689,0
115022,U22359,11/11/2019,N53585,0,N23414,1,N54489,0
115181,U72741,11/14/2019,N35815,0,N50872,0,N45734,1
115215,U30497,11/9/2019 ,N65185,0,N47020,1,N1034,0
115321,U73678,11/11/2019,N54489,1,N8191,0,N46526,0
115328,U51456,11/13/2019,N56214,1,N36261,0,N19592,0
115528,U2061,11/11/2019,N59981,0,N35729,1,N7809,0
115529,U82206,11/11/2019,N33632,0,N49685,1,N27581,0
115549,U12141,11/10/2019,N49279,1,N44651,0,N61022,0
115592,U1944,11/9/2019 ,N26179,0,N47020,0,N59852,1
115799,U82552,11/11/2019,N55689,0,N53585,1,N23414,0
115905,U2668,11/11/2019,N46029,0,N23414,1,N54489,0
115956,U80475,11/10/2019,N61022,0,N44651,0,N49279,1
116018,U82094,11/10/2019,N36681,0,N26952,1,N49685,0
116036,U650,11/9/2019 ,N1034,1,N36752,0,N47020,0
116040,U42830,11/11/2019,N23429,0,N33619,1,N50675,0
116057,U46151,11/9/2019 ,N1034,0,N65185,1,N47020,0
116079,U59798,11/10/2019,N49279,1,N21882,0,N61022,0
116126,U80110,11/10/2019,N21882,0,N61022,0,N49279,1
116151,U7662,11/12/2019,N453,0,N33619,1,N50675,0
116158,U34252,11/13/2019,N4642,1,N50023,0,N21128,0
116165,U2829,11/11/2019,N55689,0,N55204,0,N53585,1
116204,U26994,11/9/2019 ,N47020,1,N65185,0,N1034,0
116243,U70622,11/10/2019,N36681,0,N49685,1,N57651,0
116303,U77202,11/9/2019 ,N47020,0,N1034,1,N36752,0
116309,U78524,11/11/2019,N23414,1,N13930,0,N55204,0
116361,U8864,11/12/2019,N261,1,N17059,0,N27560,0
116365,U65508,11/9/2019 ,N47020,0,N1034,1,N23548,0
116468,U66650,11/10/2019,N57651,0,N49685,1,N36681,0
116494,U40389,11/13/2019,N25295,1,N4642,0,N39774,0
116516,U19568,11/9/2019 ,N34362,0,N42028,1,N57943,0
116526,U1493,11/14/2019,N51253,1,N50872,0,N1952,0
116593,U71497,11/12/2019,N64851,0,N6975,0,N40839,1
